TYPE,STATUS,"PO CREATION DATE","SHIP DATE","WHSE DATE","CUT #",FACTORY,STYLE,SESON,COLOR,"CUT ORD","CUT RECVD","CUT BALNC","CUT/INTRANSIT QTY","ETA DATE",CUSTOMER,"ORD #","CUSTPO #","EARLIEST START DATE","ORD QTY"
IMPORT,R,03-09-2015,04-06-2015,05-30-2015,PO140498,"ELJAY SHANGHAI(P) LTD",HA-WB-138,,DKW,54,54,0,,,,,,,
IMPORT,R,03-09-2015,04-06-2015,05-30-2015,PO140498,"ELJAY SHANGHAI(P) LTD",HA-WB-142,,IIW,198,198,0,,,,,,,
IMPORT,R,03-09-2015,04-06-2015,05-30-2015,PO140498,"ELJAY SHANGHAI(P) LTD",HA-WT-022,,DKW,48,48,0,,,,,,,
IMPORT,R,03-09-2015,04-06-2015,05-30-2015,PO140498,"ELJAY SHANGHAI(P) LTD",HA-WT-020,,IIW,72,72,0,,,,,,,
IMPORT,C,03-16-2015,05-13-2015,05-18-2015,SV-3818-1,"SAMPLE VENDOR",SV-KT-124,,WHT,920,936,0,,,,,,,
IMPORT,C,03-16-2015,05-13-2015,05-18-2015,SV-3818-1,"SAMPLE VENDOR",SV-KT-125,,WHT,920,952,0,,,,,,,
IMPORT,C,03-16-2015,05-13-2015,05-18-2015,SV-3818-1,"SAMPLE VENDOR",SV-WB-108,,WHT,690,606,84,,,,,,,
IMPORT,C,03-16-2015,05-13-2015,05-18-2015,SV-3818-1,"SAMPLE VENDOR",SV-WS-102,,WHT,690,714,0,,,,,,,
IMPORT,R,03-20-2015,04-01-2015,05-01-2015,"PO# 138988","SAMPLE VENDOR",DEC-KT-086,,NAVY/RED,2106,2106,0,,,,,,,
IMPORT,R,03-20-2015,04-01-2015,05-01-2015,"PO# 138988","SAMPLE VENDOR",DEC-KT-083,,N/G/Y,1950,1950,0,,,,,,,
IMPORT,R,03-20-2015,04-01-2015,05-01-2015,"PO# 138988","SAMPLE VENDOR",DEC-KT-089,,WHT,2118,2118,0,,,,,,,
IMPORT,R,03-25-2015,04-30-2015,05-02-2015,"SNEAKER V","SRI SIDHI VINAYAK INT",SV-KT-118,,AQUA,952,952,0,,,,,,,
IMPORT,R,03-25-2015,04-30-2015,05-02-2015,"SNEAKER V","SRI SIDHI VINAYAK INT",SV-KB-118,,BLK,992,992,0,,,,,,,
IMPORT,R,03-25-2015,04-30-2015,05-02-2015,"SNEAKER V","SRI SIDHI VINAYAK INT",SV-KT-119,,BLK,952,952,0,,,,,,,
IMPORT,R,03-25-2015,04-02-2015,04-30-2015,SV,"SAMPLE VENDOR",SV-KB-122,,BLK,1008,1008,0,,,,,,,
IMPORT,R,03-25-2015,04-02-2015,04-30-2015,SV,"SAMPLE VENDOR",SV-KB-123,,BLK,984,984,0,,,,,,,
IMPORT,R,03-25-2015,04-02-2015,04-30-2015,SV,"SAMPLE VENDOR",SV-KB-121,,NVY,984,984,0,,,,,,,
IMPORT,R,04-01-2015,05-25-2015,06-17-2015,3037,"SAMPLE VENDOR",GE-KB-103,,RED,366,366,0,,,,,,,
IMPORT,R,04-01-2015,05-25-2015,06-17-2015,3037,"SAMPLE VENDOR",GE-KB-103,,WHT,366,366,0,,,,,,,
IMPORT,R,04-01-2015,05-25-2015,06-17-2015,3037,"SAMPLE VENDOR",GE-KB-112,,GRY,360,360,0,,,,,,,
IMPORT,R,04-01-2015,05-25-2015,06-17-2015,3037,"SAMPLE VENDOR",GE-KB-113,,NVY,360,360,0,,,,,,,
IMPORT,R,04-01-2015,05-25-2015,06-17-2015,3037,"SAMPLE VENDOR",GE-KB-114,,WHT,372,372,0,,,,,,,
IMPORT,C,04-21-2015,04-21-2015,05-20-2015,CD-SP15-11,"ELJAY SHANGHAI(P) LTD",CDN-WB-058,,IND,480,0,480,,,,,,,
IMPORT,C,04-22-2015,06-16-2015,07-30-2015,H-FA15-106,"JCR TRADING LTD",HA-WB-137,,NVY,288,288,0,,,,,,,
IMPORT,C,04-22-2015,06-16-2015,07-30-2015,H-FA15-106,"JCR TRADING LTD",HA-WB-130,,DKW,432,432,0,,,,,,,
IMPORT,C,04-22-2015,06-16-2015,07-30-2015,H-FA15-106,"JCR TRADING LTD",HA-WB-138,,DKW,288,288,0,,,,,,,
IMPORT,C,04-22-2015,06-16-2015,07-30-2015,H-FA15-106,"JCR TRADING LTD",HA-WB-142,,IIW,432,432,0,,,,,,,
IMPORT,C,04-22-2015,06-16-2015,07-30-2015,H-FA15-106,"JCR TRADING LTD",HA-WT-022,,DKW,208,216,0,,,,,,,
IMPORT,C,04-22-2015,06-16-2015,07-30-2015,H-FA15-106,"JCR TRADING LTD",HA-WT-020,,IIW,144,144,0,,,,,,,
IMPORT,C,04-30-2015,06-16-2015,06-30-2015,HA-F15-108,"JCR TRADING LTD",HA-WB-130,,DKW,1248,1248,0,,,,,,,
IMPORT,C,04-30-2015,06-16-2015,06-30-2015,HA-F15-108,"JCR TRADING LTD",HA-WB-141,,B&B,1248,1236,12,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",HA-WB-116,,IND,1248,0,1248,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",HA-WB-141,,B&B,0,0,0,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",HA-WB-130,,DKW,0,0,0,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",HA-WB-136,,IIW,1248,1248,0,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",HA-WB-144,,BLK,624,624,0,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",HA-WB-170,,BLK,1200,1503,0,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",HA-WB-177,,BLK,1440,0,1440,,,,,,,
IMPORT,C,04-30-2015,07-05-2015,07-12-2015,HA-F15-109,"ELJAY SHANGHAI(P) LTD",DH-WB-023,,BLK,1440,0,1440,,,,,,,
IMPORT,R,05-05-2015,07-01-2015,07-15-2015,3038,"SAMPLE VENDOR",DH-WB-001,,BLK,3057,3057,0,,,,,,,
IMPORT,C,05-15-2015,05-15-2015,06-10-2015,HA-F15-107,"ELJAY SHANGHAI(P) LTD",HA-WB-136,,IIW,480,408,72,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KT-135,,OLIVE,480,600,0,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KB-037,,OLIVE,480,420,60,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KT-137,,RED,480,600,0,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KB-038,,NVY,480,420,60,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KJ-005,,HGR,480,600,0,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KB-036,,HGR,480,420,60,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KT-134,,NVY,600,588,12,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KT-136,,FAW,480,480,0,,,,,,,
IMPORT,C,05-18-2015,05-18-2015,08-10-2015,C-FA15-013,"SH GLOBAL",CDN-KT-146,,RED,480,0,480,,,,,,,
IMPORT,C,05-26-2015,07-05-2015,07-29-2015,3039,"SAMPLE VENDOR",DEC-WB-044,,DKB,6598,0,6598,,,,,,,
IMPORT,C,05-26-2015,07-05-2015,07-29-2015,3039,"SAMPLE VENDOR",DEC-WB-051,,IND,6176,0,6176,,,,,,,
IMPORT,R,06-10-2015,06-10-2015,08-25-2015,HAFA15-111,"SH GLOBAL",HA-KT-092,,DKN,900,900,0,,,,,,,
IMPORT,R,06-11-2015,06-11-2015,08-25-2015,HAFA15-110,"SH GLOBAL",HA-KT-104,,NWR,600,600,0,,,,,,,
IMPORT,R,06-11-2015,06-11-2015,08-25-2015,HAFA15-110,"SH GLOBAL",HA-KT-105,,BLK,600,600,0,,,,,,,
IMPORT,R,06-11-2015,06-11-2015,08-25-2015,"PO 140857","SH GLOBAL",HA-KT-104,,NWR,48,48,0,,,,,,,
IMPORT,R,06-11-2015,06-11-2015,08-25-2015,"PO 140857","SH GLOBAL",HA-KT-105,,BLK,60,60,0,,,,,,,
IMPORT,R,06-11-2015,06-11-2015,08-25-2015,"PO 140858","SH GLOBAL",HA-KT-104,,NWR,1224,1224,0,,,,,,,
IMPORT,R,06-11-2015,06-11-2015,08-25-2015,"PO 140858","SH GLOBAL",HA-KT-105,,BLK,1224,1224,0,,,,,,,
IMPORT,R,06-19-2015,06-19-2015,07-30-2015,H-F15-113,"DOLLAR APPAREL TRADING HOUSE",HA-KT-099,,HGN,1200,1200,0,,,,,,,
IMPORT,R,06-19-2015,06-19-2015,07-30-2015,H-F15-113,"DOLLAR APPAREL TRADING HOUSE",HA-KT-108,,BLK,900,900,0,,,,,,,
IMPORT,R,06-19-2015,06-19-2015,07-30-2015,H-F15-113,"DOLLAR APPAREL TRADING HOUSE",HA-KT-109,,WHT,1200,1200,0,,,,,,,
IMPORT,C,11-11-2015,11-11-2015,01-30-2016,"JJ 143470","ELJAY SHANGHAI(P) LTD",HA-WB-204-DIN,,IND,2916,0,2916,,,,,,,
IMPORT,C,11-17-2015,11-17-2015,03-20-2016,143822,"JCR TRADING LTD",HA-WB-241,,RED,1932,1932,0,,,,,,,
IMPORT,C,11-17-2015,11-17-2015,03-20-2016,143822,"JCR TRADING LTD",HA-WB-241,,NVY,1656,0,1656,,,,,,,
IMPORT,C,11-17-2015,11-17-2015,03-20-2016,143822,"JCR TRADING LTD",HA-WB-241,,OLIVE,1200,1200,0,,,,,,,
IMPORT,C,11-17-2015,02-20-2016,03-20-2016,HA-SP16-10,"JCR TRADING LTD",HA-WB-241,,RED,1200,1200,0,,,,,,,
IMPORT,C,11-17-2015,02-20-2016,03-20-2016,HA-SP16-10,"JCR TRADING LTD",HA-WB-241,,NVY,900,600,300,,,,,,,
IMPORT,C,11-17-2015,02-20-2016,03-20-2016,HA-SP16-10,"JCR TRADING LTD",HA-WB-241,,YELLOW,600,600,0,,,,,,,
IMPORT,C,11-17-2015,02-20-2016,03-20-2016,HA-SP16-10,"JCR TRADING LTD",HA-WB-241,,KHA,600,0,600,,,,,,,
IMPORT,C,11-17-2015,02-20-2016,03-20-2016,HA-SP16-10,"JCR TRADING LTD",HA-WB-241,,YELLOW,288,288,0,,,,,,,
IMPORT,C,11-17-2015,01-20-2016,03-20-2016,"JJ 143824","JCR TRADING LTD",HA-WB-241,,RED,72,72,0,,,,,,,
IMPORT,C,11-17-2015,01-20-2016,03-20-2016,"JJ 143824","JCR TRADING LTD",HA-WB-241,,NVY,72,0,72,,,,,,,
IMPORT,C,11-17-2015,01-20-2016,03-20-2016,"JJ 143824","JCR TRADING LTD",HA-WB-241,,OLIVE,48,48,0,,,,,,,
IMPORT,R,11-24-2015,01-10-2016,02-10-2016,HA-SP16-09,"DOLLAR APPAREL TRADING HOUSE",HA-KT-126,,WHT,600,798,0,,,,,,,
IMPORT,C,01-04-2016,02-20-2016,03-20-2016,HA-SP16-15,"SH GLOBAL",HA-KT-125,,MLT,960,918,42,,,,,,,
IMPORT,C,01-04-2016,02-20-2016,03-20-2016,HA-SP16-15,"SH GLOBAL",HA-WT-035,,MLT,810,462,348,,,,,,,
IMPORT,C,01-06-2016,02-20-2016,03-20-2016,HA-SP16-16,"SH GLOBAL",HA-WT-035,,MLT,480,0,480,,,,,,,
IMPORT,C,01-24-2016,02-18-2016,02-28-2016,3043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-181,,GREY,300,0,300,,,,,,,
IMPORT,C,01-24-2016,02-18-2016,02-28-2016,3043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-182,,BLK,300,0,300,,,,,,,
IMPORT,C,01-24-2016,02-18-2016,02-28-2016,3043,"DOLLAR APPAREL TRADING HOUSE",HA-KT-183,,BLK,300,0,300,,,,,,,
IMPORT,C,01-24-2016,01-24-2016,02-28-2016,3044,"DOLLAR APPAREL TRADING HOUSE",HA-KT-181,,GREY,300,0,300,,,,,,,
IMPORT,C,01-24-2016,01-24-2016,02-28-2016,3044,"DOLLAR APPAREL TRADING HOUSE",HA-KT-182,,BLK,300,0,300,,,,,,,
IMPORT,C,01-24-2016,01-24-2016,02-28-2016,3044,"DOLLAR APPAREL TRADING HOUSE",HA-KT-183,,BLK,300,0,300,,,,,,,
IMPORT,C,01-24-2016,01-27-2016,02-28-2016,3045,"DOLLAR APPAREL TRADING HOUSE",HA-KT-181,,GREY,120,0,120,,,,,,,
IMPORT,C,01-24-2016,01-27-2016,02-28-2016,3045,"DOLLAR APPAREL TRADING HOUSE",HA-KT-182,,BLK,120,0,120,,,,,,,
IMPORT,C,01-24-2016,01-24-2016,02-28-2016,3046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-172,,WHT,120,0,120,,,,,,,
IMPORT,C,01-24-2016,01-24-2016,02-28-2016,3046,"DOLLAR APPAREL TRADING HOUSE",HA-KT-173,,NVY,120,0,120,,,,,,,
IMPORT,C,01-26-2016,02-20-2016,03-25-2016,HA-SU16-19,"ELJAY SHANGHAI(P) LTD",HA-WB-148,,LTB,900,876,24,,,,,,,
IMPORT,C,01-26-2016,02-20-2016,03-25-2016,HA-SU16-19,"ELJAY SHANGHAI(P) LTD",HA-WB-280,,VIND,600,0,600,,,,,,,
IMPORT,C,02-02-2016,02-02-2016,02-02-2016,3047,"SAMPLE VENDOR",HA-WB-262,,BLK,1500,1488,12,,,,,,,
IMPORT,R,02-18-2016,02-18-2016,04-05-2016,3040,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150,,WHT,1200,1200,0,,,,,,,
IMPORT,R,02-18-2016,02-18-2016,04-05-2016,3040,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150,,RED,1200,1200,0,,,,,,,
IMPORT,R,02-18-2016,02-18-2016,04-05-2016,3040,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150,,NVY,402,402,0,,,,,,,
IMPORT,R,02-18-2016,02-18-2016,04-05-2016,3041,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150-WHT,,WHT,1824,1848,0,,,,,,,
IMPORT,R,02-18-2016,02-18-2016,04-05-2016,3041,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150-RED,,RED,1320,1320,0,,,,,,,
IMPORT,R,02-18-2016,02-18-2016,04-05-2016,3042,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150-WHT,,WHT,60,60,0,,,,,,,
IMPORT,R,02-18-2016,02-18-2016,04-05-2016,3042,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150-RED,,RED,60,60,0,,,,,,,
IMPORT,R,02-20-2016,02-20-2016,03-20-2016,HA-SU16-20,"GLOBAL APPARELS LTD",HA-WB-221,,LTB,600,600,0,,,,,,,
IMPORT,R,02-20-2016,02-20-2016,03-20-2016,HA-SU16-20,"GLOBAL APPARELS LTD",HA-WB-262,,BLK,468,468,0,,,,,,,
IMPORT,R,02-20-2016,02-20-2016,03-20-2016,"JJ 145385","GLOBAL APPARELS LTD",HA-WB-221,,LTB,1776,1790,0,,,,,,,
IMPORT,C,02-22-2016,03-05-2016,04-05-2016,HA-SU16-25,"DOLLAR APPAREL TRADING HOUSE",HA-KT-134,,RED,480,480,0,,,,,,,
IMPORT,C,02-22-2016,03-05-2016,04-05-2016,HA-SU16-25,"DOLLAR APPAREL TRADING HOUSE",HA-KT-127,,RED,480,0,480,,,,,,,
IMPORT,C,02-22-2016,03-05-2016,04-05-2016,HA-SU16-25,"DOLLAR APPAREL TRADING HOUSE",HA-KT-126,,WHT,240,360,0,,,,,,,
IMPORT,R,03-05-2016,03-05-2016,04-25-2016,HA-SU16-22,"GLOBAL APPARELS LTD",HA-WB-241,,PINK,1524,1524,0,,,,,,,
IMPORT,R,03-05-2016,03-05-2016,04-25-2016,HA-SU16-22,"GLOBAL APPARELS LTD",HA-WB-241,,"ICE BLUE",1128,1128,0,,,,,,,
IMPORT,R,03-05-2016,03-05-2016,04-25-2016,HA-SU16-22,"GLOBAL APPARELS LTD",HA-WB-241,,KHA,1068,1068,0,,,,,,,
IMPORT,R,03-05-2016,03-05-2016,04-25-2016,HA-SU16-22,"GLOBAL APPARELS LTD",HA-WB-241,,OLIVE,1485,1485,0,,,,,,,
IMPORT,C,03-12-2016,03-12-2016,03-12-2016,3048,"SAMPLE VENDOR",HA-WB-202,,BLK,1200,1196,4,,,,,,,
IMPORT,R,03-20-2016,04-15-2016,04-20-2016,3050,"GLOBAL APPARELS LTD",HA-KT-135,,LTB,481,481,0,,,,,,,
IMPORT,R,03-20-2016,04-15-2016,04-20-2016,3050,"GLOBAL APPARELS LTD",HA-KT-136,,RED,264,264,0,,,,,,,
IMPORT,R,03-20-2016,03-20-2016,04-13-2016,HA-SU16-04,"GLOBAL APPARELS LTD",HA-WB-221,,LTB,612,612,0,,,,,,,
IMPORT,R,03-20-2016,03-20-2016,04-13-2016,HA-SU16-04,"GLOBAL APPARELS LTD",HA-WB-280,,VIND,588,588,0,,,,,,,
IMPORT,R,03-20-2016,03-20-2016,04-13-2016,HA-SU16-04,"GLOBAL APPARELS LTD",HA-VST-024,,BLI,624,624,0,,,,,,,
IMPORT,R,03-20-2016,04-20-2016,05-11-2016,HA-SU16-36,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150,,WHT,326,326,0,,,,,,,
IMPORT,R,03-20-2016,04-20-2016,05-11-2016,HA-SU16-36,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150,,RED,303,303,0,,,,,,,
IMPORT,R,03-20-2016,04-20-2016,05-11-2016,HA-SU16-36,"DOLLAR APPAREL TRADING HOUSE",HA-KT-150,,NVY,302,302,0,,,,,,,
IMPORT,C,03-28-2016,03-28-2016,03-28-2016,3049,"GLOBAL APPARELS LTD",HA-WB-218,,BLI,600,602,0,,,,,,,
IMPORT,C,03-28-2016,03-28-2016,03-28-2016,3049,"GLOBAL APPARELS LTD",HA-WB-228,,MED,600,578,22,,,,,,,
IMPORT,C,03-30-2016,03-30-2016,04-30-2016,HA-SU16-32,"ELJAY SHANGHAI(P) LTD",HA-VST-023,,WHT,288,288,0,,,,,,,
IMPORT,C,03-30-2016,03-30-2016,04-30-2016,HA-SU16-32,"ELJAY SHANGHAI(P) LTD",HA-WB-249,,WHT,240,240,0,,,,,,,
IMPORT,C,03-30-2016,03-30-2016,04-30-2016,HA-SU16-32,"ELJAY SHANGHAI(P) LTD",HA-WB-238,,WHT,300,288,12,,,,,,,
IMPORT,R,04-25-2016,04-25-2016,04-25-2016,145329,"GLOBAL APPARELS LTD",HA-WT-045,,MLT,48,48,0,,,,,,,
IMPORT,R,04-25-2016,04-25-2016,04-25-2016,145331,"GLOBAL APPARELS LTD",HA-WT-045,,MLT,792,792,0,,,,,,,
IMPORT,R,04-25-2016,04-25-2016,04-25-2016,HA-SU16-21,"GLOBAL APPARELS LTD",HA-VST-023,,WHT,618,618,0,,,,,,,
IMPORT,R,04-25-2016,04-25-2016,04-25-2016,HA-SU16-21,"GLOBAL APPARELS LTD",HA-WT-042,,IND,348,348,0,,,,,,,
IMPORT,R,04-25-2016,04-25-2016,04-25-2016,HA-SU16-21,"GLOBAL APPARELS LTD",HA-WT-042,,WHT,570,570,0,,,,,,,
IMPORT,R,04-25-2016,04-25-2016,04-25-2016,HA-SU16-27,"GLOBAL APPARELS LTD",HA-WT-045,,MLT,1104,1104,0,,,,,,,
IMPORT,R,04-25-2016,04-25-2016,04-25-2016,HA-SU16-27,"GLOBAL APPARELS LTD",HA-WT-046,,NVY,888,888,0,,,,,,,
IMPORT,O,04-26-2016,04-26-2016,05-19-2016,HA-F16-504,"SRI SIDHI VINAYAK INTL",HA-KT-220,,BLK,1200,0,1200,,,,,,,
IMPORT,O,04-26-2016,04-26-2016,05-19-2016,HA-F16-504,"SRI SIDHI VINAYAK INTL",HA-KT-210,,WHT,960,0,960,,,,,,,
IMPORT,C,04-26-2016,05-30-2016,06-30-2016,"JJ 146647","SRI SIDHI VINAYAK INTL",HA-KT-199,,BLK,1368,0,1368,,,,,,,
IMPORT,O,04-26-2016,05-15-2016,06-15-2016,"JJ 146648","SRI SIDHI VINAYAK INTL",HA-KT-197,,WHT,1488,0,1488,,,,,,,
IMPORT,O,04-26-2016,05-15-2016,06-15-2016,"JJ 146679","SRI SIDHI VINAYAK INTL",HA-KT-197,,WHT,120,0,120,,,,,,,
IMPORT,O,04-26-2016,05-30-2016,06-30-2016,"JJ 146681","SRI SIDHI VINAYAK INTL",HA-KT-199,,BLK,96,0,96,,,,,,,
IMPORT,C,04-27-2016,05-30-2016,06-30-2016,HA-F16-505,"SH GLOBAL",HA-WT-059,,OLIVE,1020,936,84,,,,,,,
IMPORT,C,04-27-2016,05-30-2016,06-30-2016,HA-F16-505,"SH GLOBAL",HA-WT-073,,CRR,1020,1008,12,,,,,,,
IMPORT,O,04-27-2016,06-20-2016,07-20-2016,HA-F16-506,"ELJAY SHANGHAI(P) LTD",HA-WT-078,,"E KHA",480,0,480,,,,,,,
IMPORT,O,04-27-2016,06-20-2016,07-20-2016,HA-F16-506,"ELJAY SHANGHAI(P) LTD",HA-WT-054,,"E KHA",718,718,0,,,,,,,
IMPORT,O,04-27-2016,06-20-2016,07-20-2016,HA-F16-506,"ELJAY SHANGHAI(P) LTD",HA-WT-077,,RED,480,480,0,,,,,,,
IMPORT,O,04-27-2016,06-20-2016,07-20-2016,HA-F16-506,"ELJAY SHANGHAI(P) LTD",HA-WT-056,,RED,720,720,0,,,,,,,
IMPORT,R,04-27-2016,06-15-2016,07-15-2016,HA-F16-507,"SH GLOBAL",HA-WT-060,,MLT,1104,1106,0,,,,,,,
IMPORT,R,04-27-2016,05-30-2016,06-30-2016,"JJ 146822","SH GLOBAL",HA-WT-059,,OLIVE,24,24,0,,,,,,,
IMPORT,R,04-27-2016,05-30-2016,06-30-2016,"JJ 146822","SH GLOBAL",HA-WT-073,,CRR,24,24,0,,,,,,,
IMPORT,R,04-27-2016,05-30-2016,06-30-2016,"JJ 146830","SH GLOBAL",HA-WT-059,,OLIVE,456,456,0,,,,,,,
IMPORT,R,04-27-2016,05-30-2016,06-30-2016,"JJ 146830","SH GLOBAL",HA-WT-073,,CRR,456,456,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,HA-SP16-17,"GLOBAL APPARELS LTD",HA-WB-241,,PINK,960,960,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,HA-SP16-17,"GLOBAL APPARELS LTD",HA-WB-241,,"ICE BLUE",1092,1092,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,HA-SP16-17,"GLOBAL APPARELS LTD",HA-WB-241,,RED,595,595,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,HA-SP16-17,"GLOBAL APPARELS LTD",HA-WB-241,,KHA,600,600,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,HA-SP16-17,"GLOBAL APPARELS LTD",HA-WB-241,,"ICE BLUE",120,120,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,HA-SP16-17,"GLOBAL APPARELS LTD",HA-WB-241,,PINK,240,240,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,"JJ 145112","GLOBAL APPARELS LTD",HA-WB-241,,PINK,60,60,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,"JJ 145112","GLOBAL APPARELS LTD",HA-WB-241,,"ICE BLUE",36,36,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,"JJ 145113","GLOBAL APPARELS LTD",HA-WB-241,,PINK,2292,2292,0,,,,,,,
IMPORT,R,04-28-2016,04-28-2016,04-28-2016,"JJ 145113","GLOBAL APPARELS LTD",HA-WB-241,,"ICE BLUE",1824,1824,0,,,,,,,
IMPORT,R,04-29-2016,04-29-2016,06-15-2016,HA-F16-508,"DOLLAR APPAREL TRADING HOUSE",HA-KT-188,,CRR,1200,1200,0,,,,,,,
IMPORT,R,04-29-2016,04-29-2016,06-15-2016,HA-F16-508,"DOLLAR APPAREL TRADING HOUSE",HA-KT-189,,BLK,1200,1200,0,,,,,,,
IMPORT,R,04-29-2016,04-29-2016,06-15-2016,HA-F16-508,"DOLLAR APPAREL TRADING HOUSE",HA-KT-211,,BLK,1200,1200,0,,,,,,,
IMPORT,C,05-03-2016,05-30-2016,06-30-2016,H-F16-515,"ELJAY SHANGHAI(P) LTD",HA-WB-272,,IND,414,414,0,,,,,,,
IMPORT,C,05-03-2016,05-30-2016,06-30-2016,H-F16-515,"ELJAY SHANGHAI(P) LTD",HA-WB-269,,IND,354,354,0,,,,,,,
IMPORT,C,05-03-2016,05-30-2016,06-30-2016,H-F16-515,"ELJAY SHANGHAI(P) LTD",HA-WB-291,,BLK,320,325,0,,,,,,,
IMPORT,C,05-03-2016,05-30-2016,06-30-2016,H-F16-515,"ELJAY SHANGHAI(P) LTD",HA-WB-309,,IND,214,214,0,,,,,,,
IMPORT,C,05-03-2016,05-30-2016,06-30-2016,H-F16-515,"ELJAY SHANGHAI(P) LTD",HA-WT-047,,IND,170,161,9,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WB-261-D,,BLI,460,460,0,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WB-288,,CRR,370,370,0,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WB-246,,IND,336,335,1,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WB-300,,BLK/RED,172,172,0,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WB-283,,IND,52,52,0,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-KT-208,,BLK/RED,142,0,142,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WT-050,,IND,204,0,204,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WJKT-037,,BLI,194,176,18,,,,,,,
IMPORT,C,05-03-2016,06-30-2016,07-30-2016,H-F16-516,"ELJAY SHANGHAI(P) LTD",HA-WJKT-067,,CRR,30,30,0,,,,,,,
IMPORT,C,05-03-2016,05-30-2016,06-30-2016,H-F16-517,"ELJAY SHANGHAI(P) LTD",HA-WB-272,,IND,140,140,0,,,,,,,
IMPORT,C,05-03-2016,05-30-2016,06-30-2016,H-F16-517,"ELJAY SHANGHAI(P) LTD",HA-WB-269,,IND,128,128,0,,,,,,,
